API,API_Label,Operator,BH_Status,MD,TVD,Deviation,Field_Code,lat_bhl,long_bhl,API_County,API_Seq,Operat_Num,Citing_Typ,Spud_Date,Ground_Ele,Max_MD,Max_TVD,Facil_Id,Facil_Type,Facil_Stat,Well_Class,Stat_Date,Loc_Qual,Loc_ID,Loc_Name,Dist_N_S,Dir_N_S,Dist_E_W,Dir_E_W,Qtr_Qtr,Section,Township,Range,Meridian,lat_shl,long_shl,twprge,lat_midpoint,long_midpoint,interval_top,interval_bottom,well_td,lateral_length_ft,calced_lat_by_td,Comment
1233854200,05-123-38542,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,14060,6078,Horizontal,16953,40.831895,-103.811433,123,38542,10773,ACTUAL,9/27/2015,4955,14060,6079,435256,WELL,PR,OW,5/1/2017,PLANNED LatLong,432105,Razor 12G Pad,2614,N,2136,E,SWNE,12,10N,58W,6,40.853494,-103.811756,10n58w,40.8426945,-103.8115945,6514,13966,14060,7452,FALSE,
1233854300,05-123-38543,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13310,5806,Horizontal,16950,40.873585,-103.81094,123,38543,10773,ACTUAL,9/11/2015,4956,13310,5806,435257,WELL,PR,OW,7/1/2017,ACTUAL LatLong,432105,Razor 12G Pad,2539,N,2102,E,SWNE,12,10N,58W,6,40.853707,-103.811635,10n58w,40.863646,-103.8112875,6250,13213,13310,6963,FALSE,
1233854400,05-123-38544,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13995,5967,Horizontal,16950,40.831902,-103.812647,123,38544,10773,ACTUAL,9/19/2015,4954,13995,5967,435258,WELL,PR,OW,5/1/2017,PLANNED LatLong,432105,Razor 12G Pad,2613,N,2169,E,SWNE,12,10N,58W,6,40.853494,-103.811875,10n58w,40.842698,-103.812261,6469,13896,13995,7427,FALSE,
1233854500,05-123-38545,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13595,6020,Horizontal,99999,40.87356,-103.813085,123,38545,10773,ACTUAL,9/3/2015,4956,13595,6021,435259,WELL,PR,OW,7/1/2017,ACTUAL LatLong,432105,Razor 12G Pad,2538,N,2168,E,SWNE,12,10N,58W,6,40.853706,-103.811875,10n58w,40.863633,-103.81248,6368,13502,13595,7134,FALSE,
1233854601,05-123-38546,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13780,5835,Horizontal,16950,40.831918,-103.810232,123,38546,10773,ACTUAL,10/9/2015,4954,13780,5835,435260,WELL,PR,OW,6/1/2017,PLANNED LatLong,432105,Razor 12G Pad,2614,N,2103,E,SWNE,12,10N,58W,6,40.853494,-103.811636,10n58w,40.842706,-103.810934,6082,13685,13780,7603,FALSE,
1233854700,05-123-38547,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13884,5873,Horizontal,16950,40.831909,-103.809024,123,38547,10773,ACTUAL,10/27/2015,4954,13884,5873,435261,WELL,PR,OW,6/1/2017,PLANNED LatLong,432105,Razor 12G Pad,2614,N,2070,E,SWNE,12,10N,58W,6,40.853494,-103.811517,10n58w,40.8427015,-103.8102705,6192,13653,13884,7461,FALSE,
1233857700,05-123-38577,VERDAD RESOURCES LLC,Actual,10358,6001,Horizontal,16950,40.70166,-103.9195,123,38577,10651,ACTUAL,12/8/2013,4890,10358,6001,435309,WELL,SI,OW,8/1/2023,ACTUAL LatLong,434893,CASTOR 4-36-9-59 PAD,336,N,732,E,NENE,36,9N,59W,6,40.71357,-103.91904,9n59w,40.707615,-103.91927,6053,10358,10358,4305,FALSE,
1233858300,05-123-38583,VERDAD RESOURCES LLC,Actual,10223,5919,Horizontal,16950,40.73138,-103.88091,123,38583,10651,ACTUAL,1/7/2014,4855,10223,5919,435370,WELL,SI,OW,12/1/2023,ACTUAL LatLong,435372,Bringelson Ranch 5-20-9-58 PAD,845,S,542,W,SWSW,20,9N,58W,6,40.73157,-103.89567,9n58w,40.731475,-103.88829,6050,10223,10223,4173,FALSE,
1233858400,05-123-38584,VERDAD RESOURCES LLC,Actual,10206,5938,Horizontal,16950,40.73298,-103.88095,123,38584,10651,ACTUAL,2/9/2014,4857,10206,5938,435371,WELL,PR,OW,5/19/2014,ACTUAL LatLong,435372,Bringelson Ranch 5-20-9-58 PAD,830,S,568,W,SWSW,20,9N,58W,6,40.73153,-103.89557,9n58w,40.732255,-103.88826,6056,10206,10206,4150,FALSE,
1233859100,05-123-38591,VERDAD RESOURCES LLC,Actual,10653,6422,Horizontal,16950,40.74406,-104.10572,123,38591,10651,ACTUAL,12/18/2013,5012,10653,6422,435394,WELL,PR,OW,11/1/2023,ACTUAL LatLong,417324,State 16-11-9-60H,741,N,743,W,NWNW,16,9N,60W,6,40.75492,-104.10459,9n60w,40.74949,-104.105155,6617,10653,10653,4036,FALSE,
1233859800,05-123-38598,FUNDARE RESOURCES OPERATING COMPANY LLC,Planned,12186,5831,Horizontal,16950,40.87357,-103.8251,123,38598,10773,ACTUAL,3/8/2015,4954,12751,5924,435408,WELL,PR,OW,6/26/2015,ACTUAL LatLong,430127,Razor 11H Pad,2180,N,368,E,SENE,11,10N,58W,6,40.854663,-103.824557,10n58w,40.8641165,-103.8248285,6320,12563,12751,6243,FALSE,
1233860100,05-123-38601,FUNDARE RESOURCES OPERATING COMPANY LLC,Planned,13651,5831,Horizontal,16950,40.83182,-103.82463,123,38601,10773,ACTUAL,3/23/2015,4954,13825,5823,435411,WELL,PR,OW,6/28/2015,ACTUAL LatLong,430127,Razor 11H Pad,2165,N,395,E,SENE,11,10N,58W,6,40.854702,-103.824651,10n58w,40.843261,-103.8246405,6244,13600,13825,7356,FALSE,
1233860300,05-123-38603,NOBLE ENERGY INC,Actual,10406,6072,Horizontal,99999,40.72699,-103.9762,123,38603,100322,ACTUAL,7/19/2014,4837,10406,6071,435419,WELL,PR,OW,11/1/2020,ACTUAL LatLong,435418,Cutthroat LC28-72HNB Pad,340,S,955,E,SESE,28,9N,59W,6,40.715032,-103.976707,9n59w,40.721011,-103.9764535,6529,10253,10406,3724,FALSE,
1233860400,05-123-38604,NOBLE ENERGY INC,Actual,10461,6056,Horizontal,99999,40.72693,-103.97839,123,38604,100322,ACTUAL,7/3/2014,4836,10461,6056,435420,WELL,PR,OW,11/1/2020,ACTUAL LatLong,435418,Cutthroat LC28-72HNB Pad,340,S,1030,E,SESE,28,9N,59W,6,40.715026,-103.976975,9n59w,40.720978,-103.9776825,6490,10270,10461,3780,FALSE,
1233861100,05-123-38611,VERDAD RESOURCES LLC,Actual,10283,5910,Horizontal,16950,40.73623,-103.88097,123,38611,10651,ACTUAL,3/23/2014,4927,10283,5910,435437,WELL,PR,OW,2/1/2024,ACTUAL LatLong,435436,Bringelson Ranch 8-20-9-58 PAD,2001,S,546,W,NWSW,20,9N,58W,6,40.73474,-103.89566,9n58w,40.735485,-103.888315,6139,10283,10283,4144,FALSE,
1233861200,05-123-38612,VERDAD RESOURCES LLC,Actual,10288,5939,Horizontal,16950,40.73464,-103.88093,123,38612,10651,ACTUAL,2/20/2014,4928,10288,5939,435438,WELL,PR,OW,8/1/2022,ACTUAL LatLong,435436,Bringelson Ranch 8-20-9-58 PAD,1982,S,570,W,NWSW,20,9N,58W,6,40.73469,-103.89558,9n58w,40.734665,-103.888255,6171,10278,10288,4107,FALSE,
1233861300,05-123-38613,VERDAD RESOURCES LLC,Actual,10270,5907,Horizontal,16950,40.73545,-103.88094,123,38613,10651,ACTUAL,3/11/2014,4928,10270,5907,435439,WELL,PR,OW,4/1/2024,ACTUAL LatLong,435436,Bringelson Ranch 8-20-9-58 PAD,1992,S,558,W,NWSW,20,9N,58W,6,40.73472,-103.89562,9n58w,40.735085,-103.88828,6153,10270,10270,4117,FALSE,
1233861400,05-123-38614,VERDAD RESOURCES LLC,Actual,9874,5806,Horizontal,16950,40.73375,-103.882,123,38614,10651,ACTUAL,3/2/2014,4929,9874,5806,435440,WELL,SI,OW,12/1/2023,ACTUAL LatLong,435436,Bringelson Ranch 8-20-9-58 PAD,1973,S,582,W,NWSW,20,9N,58W,6,40.73467,-103.89553,9n58w,40.73421,-103.888765,6292,9874,9874,3582,FALSE,
1233861500,05-123-38615,NOBLE ENERGY INC,Actual,10332,5991,Horizontal,99999,40.72695,-103.97728,123,38615,100322,ACTUAL,7/11/2014,4836,10332,5990,435479,WELL,PR,OW,11/1/2020,ACTUAL LatLong,435418,Cutthroat LC28-72HNB Pad,340,S,992,E,SESE,28,9N,59W,6,40.715023,-103.976837,9n59w,40.7209865,-103.9770585,6441,10181,10332,3740,FALSE,
1233861800,05-123-38618,NOBLE ENERGY INC,Actual,15463,6048,Horizontal,16950,40.74131,-103.99659,123,38618,100322,ACTUAL,6/10/2014,4865,15463,6048,435496,WELL,PR,OW,3/1/2024,ACTUAL LatLong,422428,RICO LC29-72-1HNA,440,S,992,E,SESE,29,9N,59W,6,40.715237,-103.995993,9n59w,40.7282735,-103.9962915,6628,15367,15463,8739,FALSE,
1233861900,05-123-38619,NOBLE ENERGY INC,Actual,10200,6058,Horizontal,16950,40.72678,-103.99382,123,38619,100322,ACTUAL,6/24/2014,4865,10200,6058,435497,WELL,PR,OW,3/1/2024,ACTUAL LatLong,422428,RICO LC29-72-1HNA,440,S,955,E,SESE,29,9N,59W,6,40.715213,-103.995849,9n59w,40.7209965,-103.9948345,6589,10123,10200,3534,FALSE,
1233862000,05-123-38620,NOBLE ENERGY INC,Actual,15628,6121,Horizontal,16950,40.7413,-103.99804,123,38620,100322,ACTUAL,5/25/2014,4867,15628,6121,435498,WELL,PR,OW,3/1/2024,ACTUAL LatLong,422428,RICO LC29-72-1HNA,440,S,1030,E,SESE,29,9N,59W,6,40.715247,-103.996132,9n59w,40.7282735,-103.997086,6546,15532,15628,8986,FALSE,
1233862100,05-123-38621,NOBLE ENERGY INC,Actual,15541,6227,Horizontal,16950,40.74128,-104.00863,123,38621,100322,ACTUAL,4/7/2014,4882,15541,6227,435500,WELL,PR,OW,3/1/2024,ACTUAL LatLong,435501,TRISHA LC29-77HNB P,340,S,992,W,SWSW,29,9N,59W,6,40.714903,-104.007801,9n59w,40.7280915,-104.0082155,6630,15445,15541,8815,FALSE,
1233862200,05-123-38622,NOBLE ENERGY INC,Actual,15574,6130,Horizontal,16950,40.74124,-104.00963,123,38622,100322,ACTUAL,3/20/2014,4882,15574,6130,435502,WELL,PR,OW,3/1/2024,ACTUAL LatLong,435501,TRISHA LC29-77HNB P,340,S,955,W,SWSW,29,9N,59W,6,40.7149,-104.00792,9n59w,40.72807,-104.008775,6619,15479,15574,8860,FALSE,
1233862300,05-123-38623,NOBLE ENERGY INC,Actual,15595,6132,Horizontal,16950,40.74129,-104.00724,123,38623,100322,ACTUAL,4/21/2014,4882,15595,6132,435503,WELL,PR,OW,3/1/2024,ACTUAL LatLong,435501,TRISHA LC29-77HNB P,340,S,1030,W,SWSW,29,9N,59W,6,40.714909,-104.007657,9n59w,40.7280995,-104.0074485,6652,15505,15595,8853,FALSE,
1233869900,05-123-38699,FUNDARE RESOURCES OPERATING COMPANY LLC,Planned,13545,5984,Horizontal,16950,40.83177,-103.83568,123,38699,10773,ACTUAL,12/21/2014,4992,14050,5977,435642,WELL,PR,OW,7/1/2015,ACTUAL LatLong,435644,Razor 11F Pad,2395,N,1939,W,SENW,11,10N,58W,6,40.854013,-103.835351,10n58w,40.8428915,-103.8355155,6369,14010,14050,7641,FALSE,
1233870100,05-123-38701,FUNDARE RESOURCES OPERATING COMPANY LLC,Planned,12477,5883,Horizontal,16950,40.87352,-103.83718,123,38701,10773,ACTUAL,2/18/2015,4993,13662,6120,435645,WELL,PR,OW,6/2/2015,ACTUAL LatLong,435644,Razor 11F Pad,2320,N,1906,W,SENW,11,10N,58W,6,40.854208,-103.835471,10n58w,40.863864,-103.8363255,6706,13389,13662,6683,FALSE,
1233870200,05-123-38702,FUNDARE RESOURCES OPERATING COMPANY LLC,Planned,13499,5883,Horizontal,16950,40.83177,-103.83687,123,38702,10773,ACTUAL,1/10/2015,4993,14000,5948,435646,WELL,PR,OW,5/12/2015,ACTUAL LatLong,435644,Razor 11F Pad,2395,N,1906,W,SENW,11,10N,58W,6,40.854012,-103.83547,10n58w,40.842891,-103.83617,6351,13422,14000,7071,FALSE,
1233870300,05-123-38703,FUNDARE RESOURCES OPERATING COMPANY LLC,Planned,12495,5984,Horizontal,16950,40.87352,-103.836,123,38703,10773,ACTUAL,1/24/2015,4992,13653,6167,435647,WELL,PR,OW,7/8/2015,ACTUAL LatLong,435644,Razor 11F Pad,2320,N,1939,W,SENW,11,10N,58W,6,40.854211,-103.835357,10n58w,40.8638655,-103.8356785,6598,13534,13653,6936,FALSE,
1233870900,05-123-38709,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,14150,6067,Horizontal,16949,40.83195,-103.82238,123,38709,10773,ACTUAL,10/2/2015,4937,14150,6067,435654,WELL,PR,OW,10/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2260,N,1336,W,SENW,12,10N,58W,6,40.854462,-103.818397,10n58w,40.843206,-103.8203885,6643,14062,14150,7419,FALSE,
1233871000,05-123-38710,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,14193,5971,Horizontal,99999,40.83163,-103.81649,123,38710,10773,ACTUAL,11/21/2015,4938,14193,5970,435655,WELL,PR,OW,5/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2260,N,1501,E,SENW,12,10N,58W,6,40.85445,-103.817795,10n58w,40.84304,-103.8171425,6432,14072,14193,7640,FALSE,
1233871100,05-123-38711,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13378,5818,Horizontal,16950,40.87358,-103.82038,123,38711,10773,ACTUAL,8/24/2015,4940,13382,5818,435657,WELL,PR,OW,7/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2185,N,1402,W,SENW,12,10N,58W,6,40.854665,-103.818162,10n58w,40.8641225,-103.819271,6350,13300,13382,6950,FALSE,
1233871200,05-123-38712,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13836,5879,Horizontal,16950,40.83207,-103.81387,123,38712,10773,ACTUAL,7/8/2015,4938,13836,5879,435658,WELL,PR,OW,5/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2260,N,1567,W,SENW,12,10N,58W,6,40.854458,-103.817574,10n58w,40.843264,-103.815722,6369,13743,13836,7374,FALSE,
1233871300,05-123-38713,FUNDARE RESOURCES OPERATING COMPANY LLC,Planned,13881,6080,Horizontal,16950,40.87359,-103.82281,123,38713,10773,ACTUAL,10/12/2015,4940,13776,6127,435659,WELL,PR,OW,7/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2185,N,1336,W,SENW,12,10N,58W,6,40.854668,-103.818397,10n58w,40.864129,-103.8206035,6726,13692,13776,6966,FALSE,
1233871401,05-123-38714,FUNDARE RESOURCES OPERATING COMPANY LLC,Planned,13395,5820,Horizontal,16950,40.87361,-103.81566,123,38714,10773,ACTUAL,8/7/2015,4940,13301,5784,435660,WELL,PR,OW,7/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2185,N,1534,W,SENW,12,10N,58W,6,40.854664,-103.817688,10n58w,40.864137,-103.816674,6358,13206,13301,6848,FALSE,
1233871600,05-123-38716,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,14175,6054,Horizontal,16948,40.83185,-103.81872,123,38716,10773,ACTUAL,4/13/2015,4937,14175,6054,435662,WELL,PR,OW,5/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2260,N,1435,W,SENW,12,10N,58W,6,40.854459,-103.81804,10n58w,40.8431545,-103.81838,6515,14053,14175,7538,FALSE,
1233871700,05-123-38717,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13515,5903,Horizontal,16950,40.87359,-103.81454,123,38717,10773,ACTUAL,7/29/2015,4940,13515,5903,435663,WELL,PR,OW,5/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2185,N,1567,W,SENW,12,10N,58W,6,40.854664,-103.817572,10n58w,40.864127,-103.816056,6306,13412,13515,7106,FALSE,
1233871800,05-123-38718,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,14064,5993,Horizontal,16950,40.83184,-103.82113,123,38718,10773,ACTUAL,9/24/2015,4937,14064,5993,435664,WELL,PR,OW,5/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2260,N,1369,W,SENW,12,10N,58W,6,40.85446,-103.818279,10n58w,40.84315,-103.8197045,6508,13974,14064,7466,FALSE,
1233871900,05-123-38719,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13910,5821,Horizontal,99999,40.83185,-103.81758,123,38719,10773,ACTUAL,11/12/2015,4937,13910,5821,435665,WELL,PR,OW,5/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2260,N,1468,W,SENW,12,10N,58W,6,40.85445,-103.817915,10n58w,40.84315,-103.8177475,6246,13813,13910,7567,FALSE,
1233872000,05-123-38720,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13582,6048,Horizontal,16950,40.87358,-103.8181,123,38720,10773,ACTUAL,11/4/2015,4940,13582,6048,435666,WELL,PR,OW,5/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2185,N,1468,W,SENW,12,10N,58W,6,40.854665,-103.817922,10n58w,40.8641225,-103.818011,6468,13484,13582,7016,FALSE,
1233872102,05-123-38721,FUNDARE RESOURCES OPERATING COMPANY LLC,Planned,13833,5850,Horizontal,16950,40.83183,-103.82,123,38721,10773,ACTUAL,9/8/2015,4937,13830,5841,435667,WELL,PR,OW,7/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2260,N,1402,W,SENW,12,10N,58W,6,40.854459,-103.818167,10n58w,40.8431445,-103.8190835,6186,13739,13830,7553,FALSE,
1233872200,05-123-38722,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13736,6048,Horizontal,16950,40.87357,-103.82157,123,38722,10773,ACTUAL,10/25/2015,4940,13736,6048,435668,WELL,PR,OW,5/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2184,N,1369,W,SENW,12,10N,58W,6,40.854669,-103.818275,10n58w,40.8641195,-103.8199225,6585,13645,13736,7060,FALSE,
1233872300,05-123-38723,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13402,5911,Horizontal,16950,40.87358,-103.81909,123,38723,10773,ACTUAL,8/18/2015,4940,13402,5911,435669,WELL,PR,OW,5/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2185,N,1436,W,SENW,12,10N,58W,6,40.854665,-103.818044,10n58w,40.8641225,-103.818567,6497,13316,13402,6819,FALSE,
1233872400,05-123-38724,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13831,5778,Horizontal,99999,40.83186,-103.81515,123,38724,10773,ACTUAL,7/19/2015,4938,13831,5778,435670,WELL,PR,OW,5/1/2016,ACTUAL LatLong,435656,Razor 12F Pad,2260,N,1534,W,SENW,12,10N,58W,6,40.854457,-103.817692,10n58w,40.8431585,-103.816421,6301,13738,13831,7437,FALSE,
1233872700,05-123-38727,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13896,5939,Horizontal,16950,40.83172,-103.83075,123,38727,10773,ACTUAL,2/21/2015,4975,13896,5939,435673,WELL,PR,OW,8/18/2015,ACTUAL LatLong,435677,Razor 11G Pad,2396,N,1750,E,SWNE,11,10N,58W,6,40.854039,-103.829542,10n58w,40.8428795,-103.830146,6458,13621,13896,7163,FALSE,
1233872800,05-123-38728,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13760,5888,Horizontal,16950,40.83173,-103.83194,123,38728,10773,ACTUAL,2/10/2015,4978,13760,5888,435674,WELL,PR,OW,7/14/2015,ACTUAL LatLong,435677,Razor 11G Pad,2396,N,1783,E,SWNE,11,10N,58W,6,40.854041,-103.82966,10n58w,40.8428855,-103.8308,6419,13483,13760,7064,FALSE,
1233873000,05-123-38730,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,8160,6116,Horizontal,16949,40.85803,-103.83118,123,38730,10773,ACTUAL,3/3/2015,4976,13775,6266,435676,WELL,PR,OW,7/20/2015,ACTUAL LatLong,435677,Razor 11G Pad,2321,N,1749,E,SWNE,11,10N,58W,6,40.854249,-103.829545,10n58w,40.8561395,-103.8303625,6555,13518,13775,6963,FALSE,
1233873100,05-123-38731,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13537,5884,Horizontal,16950,40.87355,-103.83236,123,38731,10773,ACTUAL,1/30/2015,4977,13537,5885,435679,WELL,PR,OW,7/11/2015,ACTUAL LatLong,435677,Razor 11G Pad,2321,N,1782,E,SWNE,11,10N,58W,6,40.854249,-103.829665,10n58w,40.8638995,-103.8310125,6453,13460,13537,7007,FALSE,
1233873800,05-123-38738,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13895,5756,Horizontal,99999,40.831481,-103.795387,123,38738,10773,ACTUAL,8/14/2014,4783,13895,5756,435688,WELL,PR,OW,4/1/2018,ACTUAL LatLong,435694,Horsetail 30F Pad,2323,N,2040,W,SENW,30,10N,57W,6,40.810685,-103.796032,10n57w,40.821083,-103.7957095,6159,13732,13895,7573,FALSE,
1233873900,05-123-38739,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13702,5562,Horizontal,16950,40.83149,-103.79771,123,38739,10773,ACTUAL,10/1/2014,4782,13702,5562,435689,WELL,PR,OW,4/1/2018,ACTUAL LatLong,435694,Horsetail 30F Pad,2324,N,1920,W,SENW,30,10N,57W,6,40.810687,-103.796463,10n57w,40.8210885,-103.7970865,6017,13570,13702,7553,FALSE,
1233874000,05-123-38740,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13777,5634,Horizontal,16950,40.831482,-103.798249,123,38740,10773,ACTUAL,10/13/2014,4782,13777,5634,435690,WELL,PR,OW,4/1/2018,ACTUAL LatLong,435694,Horsetail 30F Pad,2323,N,1890,W,SENW,30,10N,57W,6,40.810685,-103.796573,10n57w,40.8210835,-103.797411,6089,13130,13777,7041,FALSE,
1233874100,05-123-38741,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13684,5627,Horizontal,16950,40.83147,-103.79714,123,38741,10773,ACTUAL,9/18/2014,4782,13684,5627,435691,WELL,PR,OW,4/1/2018,ACTUAL LatLong,435694,Horsetail 30F Pad,2323,N,1950,W,SENW,30,10N,57W,6,40.810687,-103.796355,10n57w,40.8210785,-103.7967475,6159,13527,13684,7368,FALSE,
1233874200,05-123-38742,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13938,5766,Horizontal,16950,40.831479,-103.798966,123,38742,10773,ACTUAL,10/30/2014,4783,13938,5766,435692,WELL,PR,OW,4/1/2018,PLANNED LatLong,435694,Horsetail 30F Pad,2324,N,1860,W,SENW,30,10N,57W,6,40.810683,-103.796681,10n57w,40.821081,-103.7978235,6225,13693,13938,7468,FALSE,
1233874300,05-123-38743,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13158,5649,Horizontal,16950,40.83149,-103.79475,123,38743,10773,ACTUAL,8/2/2014,4783,13158,5649,435693,WELL,PR,OW,6/11/2015,ACTUAL LatLong,435694,Horsetail 30F Pad,2323,N,2070,W,SENW,30,10N,57W,6,40.810684,-103.795925,10n57w,40.821087,-103.7953375,5981,12995,13158,7014,FALSE,
1233874400,05-123-38744,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13647,5552,Horizontal,16950,40.8315,-103.79653,123,38744,10773,ACTUAL,9/8/2014,4782,13647,5552,435695,WELL,PR,OW,4/1/2018,ACTUAL LatLong,435694,Horsetail 30F Pad,2323,N,1980,W,SENW,30,10N,57W,6,40.810687,-103.796247,10n57w,40.8210935,-103.7963885,6039,13497,13647,7458,FALSE,
1233874500,05-123-38745,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13718,5643,Horizontal,16950,40.83147,-103.79596,123,38745,10773,ACTUAL,8/28/2014,4782,13718,5643,435696,WELL,PR,OW,12/1/2018,ACTUAL LatLong,435694,Horsetail 30F Pad,2323,N,2010,W,SENW,30,10N,57W,6,40.810686,-103.796141,10n57w,40.821078,-103.7960505,6107,13577,13718,7470,FALSE,
1233875800,05-123-38758,NOBLE ENERGY INC,Actual,10307,6052,Horizontal,16950,40.68579,-103.9884,123,38758,100322,ACTUAL,2/16/2014,4814,10307,6052,435721,WELL,PR,OW,8/1/2023,ACTUAL LatLong,435720,BULLEIT FEDERAL PC LG 04-62HN,430,S,300,E,SESE,4,8N,59W,6,40.685279,-103.972931,8n59w,40.6855345,-103.9806655,6569,10227,10307,3658,FALSE,
1233876301,05-123-38763,VERDAD RESOURCES LLC,Actual,9747,5828,Horizontal,16950,40.73214,-103.88093,123,38763,10651,ACTUAL,1/18/2014,4857,9747,5828,435763,WELL,PR,OW,5/19/2014,ACTUAL LatLong,435372,Bringelson Ranch 5-20-9-58 PAD,837,S,555,W,SWSW,20,9N,58W,6,40.73155,-103.89562,9n58w,40.731845,-103.888275,6074,9747,9747,3673,FALSE,
1233877600,05-123-38776,NOBLE ENERGY INC,Actual,15506,6087,Horizontal,16950,40.74131,-104.00381,123,38776,100322,ACTUAL,5/9/2014,4878,15506,6087,435817,WELL,PR,OW,3/1/2024,ACTUAL LatLong,435818,RICO LC29-74-1HNA M,340,S,2020,W,SESW,29,9N,59W,6,40.714927,-104.004084,9n59w,40.7281185,-104.003947,6410,15411,15506,9001,FALSE,
1233877700,05-123-38777,NOBLE ENERGY INC,Actual,15480,6048,Horizontal,16950,40.74132,-103.99932,123,38777,100322,ACTUAL,5/7/2014,4871,15480,6048,435819,WELL,PR,OW,3/1/2024,ACTUAL LatLong,435818,RICO LC29-74-1HNA M,340,S,2092,E,SWSE,29,9N,59W,6,40.714952,-103.999938,9n59w,40.728136,-103.999629,6490,15391,15480,8901,FALSE,
1233877800,05-123-38778,NOBLE ENERGY INC,Actual,15548,6126,Horizontal,16950,40.74131,-104.00033,123,38778,100322,ACTUAL,5/22/2014,4872,15548,6126,435820,WELL,PR,OW,3/1/2024,ACTUAL LatLong,435818,RICO LC29-74-1HNA M,340,S,2129,E,SWSE,29,9N,59W,6,40.71495,-104.000102,9n59w,40.72813,-104.000216,6640,15471,15548,8831,FALSE,
1233877900,05-123-38779,NOBLE ENERGY INC,Actual,15585,6133,Horizontal,16950,40.74129,-104.00476,123,38779,100322,ACTUAL,4/24/2014,4879,15585,6133,435821,WELL,PR,OW,3/1/2024,ACTUAL LatLong,435818,RICO LC29-74-1HNA M,340,S,1982,W,SESW,29,9N,59W,6,40.714928,-104.004224,9n59w,40.728109,-104.004492,6570,15492,15585,8922,FALSE,
1233878000,05-123-38780,NOBLE ENERGY INC,Actual,10255,6125,Horizontal,16950,40.7267,-104.00217,123,38780,100322,ACTUAL,6/18/2014,4873,10255,6124,435822,WELL,PR,OW,3/1/2024,ACTUAL LatLong,435818,RICO LC29-74-1HNA M,340,S,2205,E,SWSE,29,9N,59W,6,40.714946,-104.000356,9n59w,40.720823,-104.001263,6643,10157,10255,3514,FALSE,
1233878100,05-123-38781,NOBLE ENERGY INC,Actual,15534,6220,Horizontal,16950,40.74128,-104.00139,123,38781,100322,ACTUAL,6/6/2014,4872,15534,6220,435823,WELL,PR,OW,3/1/2024,ACTUAL LatLong,435818,RICO LC29-74-1HNA M,340,S,2167,E,SWSE,29,9N,59W,6,40.714937,-104.000199,9n59w,40.7281085,-104.0007945,6676,15457,15534,8781,FALSE,
1233878200,05-123-38782,NOBLE ENERGY INC,Actual,15519,6094,Horizontal,16950,40.74127,-104.00611,123,38782,100322,ACTUAL,4/7/2014,4879,15519,6094,435824,WELL,PR,OW,5/1/2024,ACTUAL LatLong,435818,RICO LC29-74-1HNA M,340,S,1945,W,SESW,29,9N,59W,6,40.714929,-104.004354,9n59w,40.7280995,-104.005232,6581,15420,15519,8839,FALSE,
